"V1"
"1"	5.61865789948245
"2"	5.61865789948245
"3"	5.61865789948245
"4"	5.61865789948245
"5"	5.61865789948245
"6"	5.61865789948245
"7"	5.61865789948245
"8"	5.61865789948245
"9"	5.61865789948245
"10"	5.61865789948245
"11"	5.61865789948245
"12"	5.61865789948245
"13"	5.61865789948245
"14"	5.61865789948245
"15"	5.61865789948245
"16"	5.61865789948245
"17"	5.61865789948245
"18"	5.61865789948245
"19"	5.71869389361017
"20"	5.71869389361017
"21"	5.71869389361017
"22"	5.71869389361017
"23"	5.71869389361017
"24"	5.71869389361017
"25"	5.71869389361017
"26"	5.79017280484467
"27"	5.79017280484467
"28"	5.79017280484467
"29"	5.79017280484467
"30"	5.79017280484467
"31"	5.79017280484467
"32"	5.79017280484467
"33"	5.79017280484467
"34"	5.79017280484467
"35"	5.79017280484467
"36"	5.79017280484467
"37"	5.79017280484467
"38"	5.79017280484467
"39"	5.79017280484467
"40"	5.79017280484467
"41"	5.79017280484467
"42"	5.79017280484467
"43"	5.79017280484467
"44"	5.79017280484467
"45"	5.79017280484467
"46"	5.79017280484467
"47"	6.14898339034051
"48"	6.14898339034051
"49"	6.14898339034051
"50"	6.14898339034051
"51"	6.14898339034051
"52"	6.14898339034051
"53"	6.54070008260416
"54"	6.54070008260416
"55"	6.54070008260416
"56"	6.54070008260416
"57"	6.54070008260416
"58"	6.54070008260416
"59"	6.54070008260416
"60"	6.15776522592405
"61"	6.15776522592405
"62"	6.15776522592405
"63"	6.15776522592405
"64"	6.15776522592405
"65"	6.15776522592405
"66"	6.15776522592405
"67"	6.15776522592405
"68"	6.15776522592405
"69"	6.15776522592405
"70"	6.15776522592405
"71"	6.15776522592405
"72"	6.15776522592405
"73"	6.15776522592405
"74"	6.15776522592405
"75"	6.15776522592405
"76"	6.15776522592405
"77"	6.15776522592405
"78"	6.15776522592405
"79"	6.15776522592405
"80"	6.15776522592405
"81"	6.15776522592405
"82"	6.15776522592405
"83"	6.15776522592405
"84"	6.15776522592405
"85"	6.15776522592405
"86"	6.15776522592405
"87"	6.07626355779139
